Campaign,Date,City/Location,Latitude,Longitude,Channel,Device,Ad,Impressions,"CTR, %",Clicks,Daily Average CPC,"Spend, GBP",Conversions,"Total conversion value, GBP",Likes (Reactions),Shares,Comments,Concatenated value
Summer,7/18/2023 0:00,Manchester,53.483959,-2.244644,Pinterest,Desktop,Collection,757.6,0.0121,9.16696,1.2075,11.0691042,2,67.2,21,5,7.5,Summer-Manchester-Collection
Summer,7/18/2023 0:00,Manchester,53.483959,-2.244644,Pinterest,Desktop,Discount,610.6,0.0144,8.79264,0.4025,3.5390376,6,184.8,67,4,3,Summer-Manchester-Discount
Summer,7/18/2023 0:00,Manchester,53.483959,-2.244644,Pinterest,Mobile,Collection,1737.4,0.0075,13.0305,0.16,2.08488,0,53,68,2,7,Summer-Manchester-Collection
Summer,7/18/2023 0:00,Manchester,53.483959,-2.244644,Pinterest,Mobile,Discount,873.7,0.0076,6.64012,0.41,2.7224492,0,30,58,0,3,Summer-Manchester-Discount
Summer,7/19/2023 0:00,Birmingham,52.489471,-1.898575,Facebook,Desktop,Collection,603.6,0.0124,7.48464,0.5175,3.8733012,2,55.776,28,27,15,Summer-Birmingham-Collection
Summer,7/19/2023 0:00,Birmingham,52.489471,-1.898575,Facebook,Desktop,Discount,680.7,0.0133,9.05331,0.46,4.1645226,1,83.328,78,8,7.5,Summer-Birmingham-Discount
Summer,7/19/2023 0:00,Birmingham,52.489471,-1.898575,Facebook,Mobile,Collection,1502.2,0.0073,10.96606,0.51,5.5926906,1,48.8,82,18,0,Summer-Birmingham-Collection
Summer,7/19/2023 0:00,Birmingham,52.489471,-1.898575,Facebook,Mobile,Discount,911.3,0.0056,5.10328,0.77,3.9295256,7,75.6,114,2,5,Summer-Birmingham-Discount
Summer,7/19/2023 0:00,Birmingham,52.489471,-1.898575,Instagram,Desktop,Collection,739.5,0.01837,13.584615,0.6325,8.592268987,5,231.84,22,3,16.5,Summer-Birmingham-Collection
Summer,7/19/2023 0:00,Birmingham,52.489471,-1.898575,Instagram,Desktop,Discount,459,0.01617,7.42203,1.311,9.73028133,2,226.8,93,14,9,Summer-Birmingham-Discount
Summer,7/19/2023 0:00,Birmingham,52.489471,-1.898575,Instagram,Mobile,Collection,703.4,0.00869,6.112546,0.35,2.1393911,1,0,68,10,9,Summer-Birmingham-Collection
Summer,7/19/2023 0:00,Birmingham,52.489471,-1.898575,Instagram,Mobile,Discount,679.1,0.0055,3.73505,0.96,3.585648,1,8,67,18,8,Summer-Birmingham-Discount
Summer,7/19/2023 0:00,Birmingham,52.489471,-1.898575,Pinterest,Desktop,Collection,294.8,0.0087,2.56476,0.6325,1.6222107,2,117.6,66,9,1.5,Summer-Birmingham-Collection
Summer,7/19/2023 0:00,Birmingham,52.489471,-1.898575,Pinterest,Desktop,Discount,88.1,0.0077,0.67837,0.897,0.60849789,6,150,22,8,9,Summer-Birmingham-Discount
Summer,7/19/2023 0:00,Birmingham,52.489471,-1.898575,Pinterest,Mobile,Collection,1125.6,0.006,6.7536,1.21,8.171856,1,94,83,2,2,Summer-Birmingham-Collection
Summer,7/19/2023 0:00,Birmingham,52.489471,-1.898575,Pinterest,Mobile,Discount,690.6,0.0047,3.24582,0.55,1.785201,3,211,12,3,7,Summer-Birmingham-Discount
Summer,7/19/2023 0:00,London,51.50735,-0.12776,Facebook,Desktop,Collection,1408.5,0.0183,25.77555,0.0115,0.296418825,4,99.456,47,14,18,Summer-London-Collection
Summer,7/19/2023 0:00,London,51.50735,-0.12776,Facebook,Desktop,Discount,1150.8,0.0113,13.00404,2.231,29.01201324,5,327.6,68,1,13.5,Summer-London-Discount
Summer,7/19/2023 0:00,London,51.50735,-0.12776,Facebook,Mobile,Collection,1906.3,0.0095,18.10985,0.2,3.62197,5,118.72,26,8,8,Summer-London-Collection
Summer,7/19/2023 0:00,London,51.50735,-0.12776,Facebook,Mobile,Discount,1110.2,0.0108,11.99016,0.49,5.8751784,6,403.2,70,6,12,Summer-London-Discount
Summer,7/19/2023 0:00,London,51.50735,-0.12776,Instagram,Desktop,Collection,1243,0.01496,18.59528,0.851,15.82458328,5,260.4,23,2,10.5,Summer-London-Collection
Summer,7/19/2023 0:00,London,51.50735,-0.12776,Instagram,Desktop,Discount,1215.5,0.01584,19.25352,2.4265,46.71866628,0,37.2,104,21,13.5,Summer-London-Discount
Summer,7/19/2023 0:00,London,51.50735,-0.12776,Instagram,Mobile,Collection,1532.5,0.0143,21.91475,0.94,20.599865,3,57.4,17,16,5,Summer-London-Collection
Summer,7/19/2023 0:00,London,51.50735,-0.12776,Instagram,Mobile,Discount,1717.6,0.01122,19.271472,1.51,29.09992272,4,159,95,16,11,Summer-London-Discount
Summer,7/19/2023 0:00,London,51.50735,-0.12776,Pinterest,Desktop,Collection,1099.6,0.011,12.0956,0.7015,8.4850634,4,198,57,6,0,Summer-London-Collection
Summer,7/19/2023 0:00,London,51.50735,-0.12776,Pinterest,Desktop,Discount,982.7,0.0084,8.25468,1.5065,12.43567542,2,21.6,89,12,10.5,Summer-London-Discount
Summer,7/19/2023 0:00,London,51.50735,-0.12776,Pinterest,Mobile,Collection,1627.1,0.0125,20.33875,0.12,2.44065,0,70,102,15,8,Summer-London-Collection
Summer,7/19/2023 0:00,London,51.50735,-0.12776,Pinterest,Mobile,Discount,1581.4,0.0083,13.12562,0.77,10.1067274,3,130,74,22,8,Summer-London-Discount
Summer,7/19/2023 0:00,Manchester,53.483959,-2.244644,Facebook,Desktop,Collection,1188.8,0.0148,17.59424,0.713,12.54469312,2,141.12,35,22,10.5,Summer-Manchester-Collection
Summer,7/19/2023 0:00,Manchester,53.483959,-2.244644,Facebook,Desktop,Discount,802.2,0.0107,8.58354,0.805,6.9097497,6,67.2,49,4,16.5,Summer-Manchester-Discount
Summer,7/19/2023 0:00,Manchester,53.483959,-2.244644,Facebook,Mobile,Collection,1539.7,0.0101,15.55097,0.18,2.7991746,4,38.4,49,27,4,Summer-Manchester-Collection
Summer,7/19/2023 0:00,Manchester,53.483959,-2.244644,Facebook,Mobile,Discount,2013.2,0.0074,14.89768,0.47,7.0019096,1,47.6,91,16,1,Summer-Manchester-Discount
Summer,7/19/2023 0:00,Manchester,53.483959,-2.244644,Instagram,Desktop,Collection,760.5,0.01243,9.453015,0.2875,2.717741812,7,255.36,7,2,15,Summer-Manchester-Collection
Summer,7/19/2023 0:00,Manchester,53.483959,-2.244644,Instagram,Desktop,Discount,584.1,0.01485,8.673885,1.495,12.96745807,3,124.8,75,10,12,Summer-Manchester-Discount
Summer,7/19/2023 0:00,Manchester,53.483959,-2.244644,Instagram,Mobile,Collection,1689,0.01386,23.40954,0.03,0.7022862,6,260.4,19,9,4,Summer-Manchester-Collection
Summer,7/19/2023 0:00,Manchester,53.483959,-2.244644,Instagram,Mobile,Discount,1420.4,0.011,15.6244,1.98,30.936312,7,402,119,28,8,Summer-Manchester-Discount
Summer,7/19/2023 0:00,Manchester,53.483959,-2.244644,Pinterest,Desktop,Collection,994.3,0.0109,10.83787,1.288,13.95917656,1,37.2,55,7,4.5,Summer-Manchester-Collection
Summer,7/19/2023 0:00,Manchester,53.483959,-2.244644,Pinterest,Desktop,Discount,822.8,0.0068,5.59504,1.127,6.30561008,6,294,71,3,4.5,Summer-Manchester-Discount
Summer,7/19/2023 0:00,Manchester,53.483959,-2.244644,Pinterest,Mobile,Collection,1523.6,0.0067,10.20812,0.81,8.2685772,0,27,66,10,3,Summer-Manchester-Collection
Summer,7/19/2023 0:00,Manchester,53.483959,-2.244644,Pinterest,Mobile,Discount,1457.8,0.0056,8.16368,1.13,9.2249584,4,317,71,10,5,Summer-Manchester-Discount
Summer,7/20/2023 0:00,Birmingham,52.489471,-1.898575,Facebook,Desktop,Collection,930.8,0.0124,11.54192,0.2415,2.78737368,1,56.448,65,5,10.5,Summer-Birmingham-Collection
Summer,7/20/2023 0:00,Birmingham,52.489471,-1.898575,Facebook,Desktop,Discount,376.3,0.0147,5.53161,0.575,3.18067575,1,0,76,3,1.5,Summer-Birmingham-Discount
Summer,7/20/2023 0:00,Birmingham,52.489471,-1.898575,Facebook,Mobile,Collection,973.4,0.0071,6.91114,0.72,4.9760208,3,94.08,24,9,9,Summer-Birmingham-Collection
Summer,7/20/2023 0:00,Birmingham,52.489471,-1.898575,Facebook,Mobile,Discount,1226.2,0.0067,8.21554,0.67,5.5044118,1,0,77,22,10,Summer-Birmingham-Discount
Summer,7/20/2023 0:00,Birmingham,52.489471,-1.898575,Instagram,Desktop,Collection,337,0.01342,4.52254,0.483,2.18438682,5,80.64,56,1,6,Summer-Birmingham-Collection
Summer,7/20/2023 0:00,Birmingham,52.489471,-1.898575,Instagram,Desktop,Discount,517.8,0.01364,7.062792,0.782,5.523103344,4,436.8,93,12,7.5,Summer-Birmingham-Discount
Summer,7/20/2023 0:00,Birmingham,52.489471,-1.898575,Instagram,Mobile,Collection,962.7,0.0132,12.70764,0.29,3.6852156,5,44,30,3,6,Summer-Birmingham-Collection
Summer,7/20/2023 0:00,Birmingham,52.489471,-1.898575,Instagram,Mobile,Discount,501.9,0.00924,4.637556,1.86,8.62585416,3,231,96,20,12,Summer-Birmingham-Discount
Summer,7/20/2023 0:00,Birmingham,52.489471,-1.898575,Pinterest,Desktop,Collection,691,0.014,9.674,0.644,6.230056,6,376.8,38,11,3,Summer-Birmingham-Collection
Summer,7/20/2023 0:00,Birmingham,52.489471,-1.898575,Pinterest,Desktop,Discount,78.1,0.0051,0.39831,0.161,0.06412791,7,231.6,22,8,1.5,Summer-Birmingham-Discount
Summer,7/20/2023 0:00,Birmingham,52.489471,-1.898575,Pinterest,Mobile,Collection,941.8,0.0105,9.8889,1.06,10.482234,0,66,47,3,1,Summer-Birmingham-Collection
Summer,7/20/2023 0:00,Birmingham,52.489471,-1.898575,Pinterest,Mobile,Discount,1208.1,0.0072,8.69832,0.99,8.6113368,4,327,96,9,3,Summer-Birmingham-Discount
Summer,7/20/2023 0:00,London,51.50735,-0.12776,Facebook,Desktop,Collection,1309,0.0123,16.1007,1.2535,20.18222745,4,50.4,13,14,13.5,Summer-London-Collection
Summer,7/20/2023 0:00,London,51.50735,-0.12776,Facebook,Desktop,Discount,1166.9,0.0145,16.92005,1.564,26.4629582,1,264.6,40,6,21,Summer-London-Discount
Summer,7/20/2023 0:00,London,51.50735,-0.12776,Facebook,Mobile,Collection,2042.6,0.0134,27.37084,0.15,4.105626,7,123.2,66,22,4,Summer-London-Collection
Summer,7/20/2023 0:00,London,51.50735,-0.12776,Facebook,Mobile,Discount,1364.3,0.01,13.643,0.8,10.9144,4,90.3,54,6,7,Summer-London-Discount
Summer,7/20/2023 0:00,London,51.50735,-0.12776,Instagram,Desktop,Collection,1103.1,0.02156,23.782836,0.023,0.547005228,4,112.56,2,2,12,Summer-London-Collection
Summer,7/20/2023 0:00,London,51.50735,-0.12776,Instagram,Desktop,Discount,1070.6,0.01716,18.371496,2.3,42.2544408,5,357.6,104,24,15,Summer-London-Discount
Summer,7/20/2023 0:00,London,51.50735,-0.12776,Instagram,Mobile,Collection,1091.1,0.01144,12.482184,0.11,1.37304024,3,42,38,3,11,Summer-London-Collection
Summer,7/20/2023 0:00,London,51.50735,-0.12776,Instagram,Mobile,Discount,1210,0.00704,8.5184,1.71,14.566464,0,33,144,32,3,Summer-London-Discount
Summer,7/20/2023 0:00,London,51.50735,-0.12776,Pinterest,Desktop,Collection,631.9,0.0181,11.43739,0.46,5.2611994,2,48,50,7,0,Summer-London-Collection
Summer,7/20/2023 0:00,London,51.50735,-0.12776,Pinterest,Desktop,Discount,1172.8,0.0083,9.73424,0.759,7.38828816,2,72,57,13,10.5,Summer-London-Discount
Summer,7/20/2023 0:00,London,51.50735,-0.12776,Pinterest,Mobile,Collection,1433.1,0.0071,10.17501,1.07,10.8872607,0,56,84,14,9,Summer-London-Collection
Summer,7/20/2023 0:00,London,51.50735,-0.12776,Pinterest,Mobile,Discount,1412.8,0.0083,11.72624,0.61,7.1530064,4,107,100,14,4,Summer-London-Discount
Summer,7/20/2023 0:00,Manchester,53.483959,-2.244644,Facebook,Desktop,Collection,1566.8,0.0143,22.40524,1.518,34.01115432,4,107.52,32,18,7.5,Summer-Manchester-Collection
Summer,7/20/2023 0:00,Manchester,53.483959,-2.244644,Facebook,Desktop,Discount,998.9,0.0115,11.48735,1.84,21.136724,5,90.72,76,11,9,Summer-Manchester-Discount
Summer,7/20/2023 0:00,Manchester,53.483959,-2.244644,Facebook,Mobile,Collection,2091.7,0.014,29.2838,0.59,17.277442,4,161.28,83,24,10,Summer-Manchester-Collection
Summer,7/20/2023 0:00,Manchester,53.483959,-2.244644,Facebook,Mobile,Discount,1428,0.007,9.996,1.51,15.09396,4,38.5,77,8,8,Summer-Manchester-Discount
Summer,7/20/2023 0:00,Manchester,53.483959,-2.244644,Instagram,Desktop,Collection,1246.6,0.01947,24.271302,0.966,23.44607773,6,48.72,20,11,12,Summer-Manchester-Collection
Summer,7/20/2023 0:00,Manchester,53.483959,-2.244644,Instagram,Desktop,Discount,1047,0.01331,13.93557,2.0585,28.68637085,6,337.2,71,11,7.5,Summer-Manchester-Discount
Summer,7/20/2023 0:00,Manchester,53.483959,-2.244644,Instagram,Mobile,Collection,2225,0.01452,32.307,0.43,13.89201,8,161,46,2,7,Summer-Manchester-Collection
Summer,7/20/2023 0:00,Manchester,53.483959,-2.244644,Instagram,Mobile,Discount,913.7,0.01221,11.156277,2.1,23.4281817,4,346,97,21,8,Summer-Manchester-Discount
Summer,7/20/2023 0:00,Manchester,53.483959,-2.244644,Pinterest,Desktop,Collection,912.6,0.0156,14.23656,0.207,2.94696792,2,81.6,33,13,0,Summer-Manchester-Collection
Summer,7/20/2023 0:00,Manchester,53.483959,-2.244644,Pinterest,Desktop,Discount,383.9,0.0054,2.07306,0.575,1.1920095,4,212.4,68,14,9,Summer-Manchester-Discount
Summer,7/20/2023 0:00,Manchester,53.483959,-2.244644,Pinterest,Mobile,Collection,1762.7,0.0075,13.22025,0.61,8.0643525,3,135,46,9,8,Summer-Manchester-Collection
Summer,7/20/2023 0:00,Manchester,53.483959,-2.244644,Pinterest,Mobile,Discount,1408.1,0.0097,13.65857,0.44,6.0097708,4,104,61,0,4,Summer-Manchester-Discount
Summer,7/21/2023 0:00,Birmingham,52.489471,-1.898575,Facebook,Desktop,Collection,523,0.0151,7.8973,0.7245,5.72159385,0,87.36,73,32,3,Summer-Birmingham-Collection
Summer,7/21/2023 0:00,Birmingham,52.489471,-1.898575,Facebook,Desktop,Discount,98.5,0.0148,1.4578,1.3225,1.9279405,2,64.512,84,15,12,Summer-Birmingham-Discount
Summer,7/21/2023 0:00,Birmingham,52.489471,-1.898575,Facebook,Mobile,Collection,1371.9,0.011,15.0909,0.35,5.281815,1,157.92,62,38,2,Summer-Birmingham-Collection
Summer,7/21/2023 0:00,Birmingham,52.489471,-1.898575,Facebook,Mobile,Discount,1395.1,0.0098,13.67198,0.92,12.5782216,3,150.08,110,14,6,Summer-Birmingham-Discount
Summer,7/21/2023 0:00,Birmingham,52.489471,-1.898575,Instagram,Desktop,Collection,618,0.01386,8.56548,0.0115,0.09850302,5,131.04,14,11,4.5,Summer-Birmingham-Collection
Summer,7/21/2023 0:00,Birmingham,52.489471,-1.898575,Instagram,Desktop,Discount,606.7,0.00913,5.539171,1.1155,6.17894525,6,483.6,60,7,9,Summer-Birmingham-Discount
Summer,7/21/2023 0:00,Birmingham,52.489471,-1.898575,Instagram,Mobile,Collection,1146.8,0.00913,10.470284,0.11,1.15173124,6,67.2,38,20,8,Summer-Birmingham-Collection
Summer,7/21/2023 0:00,Birmingham,52.489471,-1.898575,Instagram,Mobile,Discount,24.5,0.00726,0.17787,0.62,0.1102794,2,100,74,18,14,Summer-Birmingham-Discount
Summer,7/21/2023 0:00,Birmingham,52.489471,-1.898575,Pinterest,Desktop,Collection,885.9,0.0106,9.39054,1.5065,14.14684851,3,94.8,34,6,4.5,Summer-Birmingham-Collection
Summer,7/21/2023 0:00,Birmingham,52.489471,-1.898575,Pinterest,Desktop,Discount,185.4,0.0062,1.14948,0.736,0.84601728,1,7.2,46,9,3,Summer-Birmingham-Discount
Summer,7/21/2023 0:00,Birmingham,52.489471,-1.898575,Pinterest,Mobile,Collection,841.7,0.0047,3.95599,0.57,2.2549143,0,16,46,8,1,Summer-Birmingham-Collection
Summer,7/21/2023 0:00,Birmingham,52.489471,-1.898575,Pinterest,Mobile,Discount,350.1,0.0035,1.22535,0.69,0.8454915,1,63,60,8,7,Summer-Birmingham-Discount
Summer,7/21/2023 0:00,London,51.50735,-0.12776,Facebook,Desktop,Collection,1503.7,0.0167,25.11179,0.391,9.81870989,4,185.472,2,19,6,Summer-London-Collection
Summer,7/21/2023 0:00,London,51.50735,-0.12776,Facebook,Desktop,Discount,837.2,0.0145,12.1394,0.4255,5.1653147,9,77.28,61,9,13.5,Summer-London-Discount
Summer,7/21/2023 0:00,London,51.50735,-0.12776,Facebook,Mobile,Collection,2018.6,0.0089,17.96554,0.13,2.3355202,6,0,47,2,7,Summer-London-Collection
Summer,7/21/2023 0:00,London,51.50735,-0.12776,Facebook,Mobile,Discount,1129.1,0.0088,9.93608,0.73,7.2533384,8,37.1,78,4,12,Summer-London-Discount
Summer,7/21/2023 0:00,London,51.50735,-0.12776,Instagram,Desktop,Collection,1344.3,0.01529,20.554347,1.104,22.69199909,6,87.36,41,3,10.5,Summer-London-Collection
Summer,7/21/2023 0:00,London,51.50735,-0.12776,Instagram,Desktop,Discount,829.3,0.01826,15.143018,1.035,15.67302363,5,202.8,76,20,22.5,Summer-London-Discount
Summer,7/21/2023 0:00,London,51.50735,-0.12776,Instagram,Mobile,Collection,1213.7,0.01089,13.217193,0.85,11.23461405,9,41.3,13,9,12,Summer-London-Collection
Summer,7/21/2023 0:00,London,51.50735,-0.12776,Instagram,Mobile,Discount,852.4,0.01419,12.095556,0.84,10.16026704,4,344,106,22,11,Summer-London-Discount
Summer,7/21/2023 0:00,London,51.50735,-0.12776,Pinterest,Desktop,Collection,783.2,0.0144,11.27808,1.035,11.6728128,2,42,73,8,10.5,Summer-London-Collection
Summer,7/21/2023 0:00,London,51.50735,-0.12776,Pinterest,Desktop,Discount,730.6,0.0166,12.12796,1.5755,19.10760098,2,1.2,42,10,4.5,Summer-London-Discount
Summer,7/21/2023 0:00,London,51.50735,-0.12776,Pinterest,Mobile,Collection,1191.8,0.007,8.3426,0.69,5.756394,0,29,89,10,9,Summer-London-Collection
Summer,7/21/2023 0:00,London,51.50735,-0.12776,Pinterest,Mobile,Discount,1676.8,0.0081,13.58208,0.49,6.6552192,2,106,58,22,10,Summer-London-Discount
Summer,7/21/2023 0:00,Manchester,53.483959,-2.244644,Facebook,Desktop,Collection,1763.6,0.0155,27.3358,0.276,7.5446808,2,45.024,37,21,9,Summer-Manchester-Collection
Summer,7/21/2023 0:00,Manchester,53.483959,-2.244644,Facebook,Desktop,Discount,1254.4,0.0128,16.05632,2.139,34.34446848,1,208.32,53,5,16.5,Summer-Manchester-Discount
Summer,7/21/2023 0:00,Manchester,53.483959,-2.244644,Facebook,Mobile,Collection,2310.6,0.0127,29.34462,0.68,19.9543416,3,109.76,38,2,1,Summer-Manchester-Collection
Summer,7/21/2023 0:00,Manchester,53.483959,-2.244644,Facebook,Mobile,Discount,1183.7,0.0072,8.52264,1.83,15.5964312,8,156.8,61,6,11,Summer-Manchester-Discount
Summer,7/21/2023 0:00,Manchester,53.483959,-2.244644,Instagram,Desktop,Collection,1036.7,0.01551,16.079217,0.2185,3.513308914,8,214.2,40,9,15,Summer-Manchester-Collection
Summer,7/21/2023 0:00,Manchester,53.483959,-2.244644,Instagram,Desktop,Discount,605.7,0.01232,7.462224,1.3685,10.21205354,0,22.8,68,13,16.5,Summer-Manchester-Discount
Summer,7/21/2023 0:00,Manchester,53.483959,-2.244644,Instagram,Mobile,Collection,1719.4,0.01265,21.75041,0.51,11.0927091,7,178.5,50,12,15,Summer-Manchester-Collection
Summer,7/21/2023 0:00,Manchester,53.483959,-2.244644,Instagram,Mobile,Discount,1051.6,0.00913,9.601108,2.25,21.602493,3,57,103,4,9,Summer-Manchester-Discount
Summer,7/21/2023 0:00,Manchester,53.483959,-2.244644,Pinterest,Desktop,Collection,1237.5,0.012,14.85,1.15,17.0775,4,144,66,10,7.5,Summer-Manchester-Collection
Summer,7/21/2023 0:00,Manchester,53.483959,-2.244644,Pinterest,Desktop,Discount,594.3,0.0087,5.17041,0.1725,0.891895725,4,68.4,55,15,3,Summer-Manchester-Discount
Summer,7/21/2023 0:00,Manchester,53.483959,-2.244644,Pinterest,Mobile,Collection,1506.3,0.0102,15.36426,0.86,13.2132636,3,219,56,21,4,Summer-Manchester-Collection
Summer,7/21/2023 0:00,Manchester,53.483959,-2.244644,Pinterest,Mobile,Discount,819.3,0.002,1.6386,0.28,0.458808,5,341,47,6,4,Summer-Manchester-Discount
Summer,7/22/2023 0:00,Birmingham,52.489471,-1.898575,Facebook,Desktop,Collection,805,0.0142,11.431,0.2645,3.0234995,1,17.28,56,27,0,Summer-Birmingham-Collection
Summer,7/22/2023 0:00,Birmingham,52.489471,-1.898575,Facebook,Desktop,Discount,48.3,0.0143,0.69069,1.978,1.36618482,0,104.16,93,11,6,Summer-Birmingham-Discount
Summer,7/22/2023 0:00,Birmingham,52.489471,-1.898575,Facebook,Mobile,Collection,660.6,0.0111,7.33266,0.33,2.4197778,2,36.4,56,12,7,Summer-Birmingham-Collection
Summer,7/22/2023 0:00,Birmingham,52.489471,-1.898575,Facebook,Mobile,Discount,1415.7,0.0069,9.76833,1.07,10.4521131,0,80.64,54,6,8,Summer-Birmingham-Discount
Summer,7/22/2023 0:00,Birmingham,52.489471,-1.898575,Instagram,Desktop,Collection,372.6,0.01397,5.205222,0.3105,1.616221431,1,0,52,8,7.5,Summer-Birmingham-Collection
Summer,7/22/2023 0:00,Birmingham,52.489471,-1.898575,Instagram,Desktop,Discount,200.6,0.01584,3.177504,1.334,4.238790336,2,219.6,65,6,9,Summer-Birmingham-Discount
Summer,7/22/2023 0:00,Birmingham,52.489471,-1.898575,Instagram,Mobile,Collection,1496.8,0.01287,19.263816,0.1,1.9263816,4,55.3,78,22,3,Summer-Birmingham-Collection
Summer,7/22/2023 0:00,Birmingham,52.489471,-1.898575,Instagram,Mobile,Discount,423.8,0.01067,4.521946,2.21,9.99350066,6,338,77,10,5,Summer-Birmingham-Discount
Summer,7/22/2023 0:00,Birmingham,52.489471,-1.898575,Pinterest,Desktop,Collection,69.7,0.0094,0.65518,1.196,0.78359528,5,186,54,10,6,Summer-Birmingham-Collection
Summer,7/22/2023 0:00,Birmingham,52.489471,-1.898575,Pinterest,Desktop,Discount,51,0.0077,0.3927,0.6785,0.26644695,5,172.8,56,2,1.5,Summer-Birmingham-Discount
Summer,7/22/2023 0:00,Birmingham,52.489471,-1.898575,Pinterest,Mobile,Collection,958.3,0.0071,6.80393,0.19,1.2927467,4,283,50,12,2,Summer-Birmingham-Collection
Summer,7/22/2023 0:00,Birmingham,52.489471,-1.898575,Pinterest,Mobile,Discount,1142.7,0.0047,5.37069,0.77,4.1354313,1,28,31,6,1,Summer-Birmingham-Discount
Summer,7/22/2023 0:00,London,51.50735,-0.12776,Facebook,Desktop,Collection,1532,0.0149,22.8268,0.184,4.2001312,6,78.624,15,17,19.5,Summer-London-Collection
Summer,7/22/2023 0:00,London,51.50735,-0.12776,Facebook,Desktop,Discount,708.4,0.0118,8.35912,0.7705,6.44070196,6,226.8,30,8,18,Summer-London-Discount
Summer,7/22/2023 0:00,London,51.50735,-0.12776,Facebook,Mobile,Collection,2106.4,0.0096,20.22144,0.58,11.7284352,1,147.84,49,10,13,Summer-London-Collection
Summer,7/22/2023 0:00,London,51.50735,-0.12776,Facebook,Mobile,Discount,1280.3,0.0099,12.67497,1.19,15.0832143,8,126,71,3,10,Summer-London-Discount
Summer,7/22/2023 0:00,London,51.50735,-0.12776,Instagram,Desktop,Collection,1182.2,0.02156,25.488232,0.2875,7.3278667,10,77.28,13,7,12,Summer-London-Collection
Summer,7/22/2023 0:00,London,51.50735,-0.12776,Instagram,Desktop,Discount,905,0.01903,17.22215,2.024,34.8576316,2,229.2,115,13,16.5,Summer-London-Discount
Summer,7/22/2023 0:00,London,51.50735,-0.12776,Instagram,Mobile,Collection,2153.8,0.01485,31.98393,0.29,9.2753397,8,67.2,48,4,5,Summer-London-Collection
Summer,7/22/2023 0:00,London,51.50735,-0.12776,Instagram,Mobile,Discount,1716.3,0.00792,13.593096,1.9,25.8268824,6,165,101,24,9,Summer-London-Discount
Summer,7/22/2023 0:00,London,51.50735,-0.12776,Pinterest,Desktop,Collection,578.6,0.013,7.5218,0.575,4.325035,5,272.4,53,14,3,Summer-London-Collection
